since,until,text,createdAt
2025-01-01,2025-01-31,"@banjarbase aku walaupun pertama kali lwn sdh ada karir, ttp berusaha belajar nder ai, pagi-siang-malam sampai garing, maka lg hamil muda, kd mau menyiakan kesempatan yg ada,   kuncinya fokus perdalam soal sesuai kisi-kisi, kalau kd bisa, latihan tarus, try out gratis banyak jua. semangat",Sat Jan 25 08:24:28 +0000 2025
2025-01-01,2025-01-31,"Pina rami wal lah org org lulus CPNS wkwk,maka kebanyakannya sudah bisi karir bagus lolos ha plg, sedangkan aku umpat kursus skd beberapa kali CPNS ttp ai kada lolos, maka msih jobless wkwkwk",Sat Jan 25 06:45:05 +0000 2025
2025-01-01,2025-01-31,Anda akan belajar selama 1 tahun dengan mentoring karir dan belajar untuk mencapai aspirasi karir yang diharapkan.  Beberapa pilihan karir bagi siswa BFP: 1. Data Analyst 2. Full Stack Data Scientist 3. Data Engineer 4. AI / ML Engineer 5. BI Engineer https://t.co/ReYyXIAc8B,Thu Jan 23 11:33:12 +0000 2025
2025-01-01,2025-01-31,"@worksfess nder ini udh 2025, sekedar saran : kmu sudah dewasa, seharusnya mulai bisa membiasakan diri dalam memilah² kata &amp; kalimat formal yg tepat terhadap urusan karir khususnya, terlebih kmu as jobseeker.   kalau bingung? udh serba modern &amp; praktis, ada apk : chat gpt, ada ai meta dll.",Wed Jan 22 05:06:19 +0000 2025
2025-01-01,2025-01-31,Innalillahi wainnailaihi rojiun. Astaghfirullah. Telah berpulang akal sehat dari si ai itu.  Udah di peringati sama yg lain masih bebal &amp; malah nantangin. Dari fase baik-baik sampai fase emosi. Kagak juga di dengar. Editan kau itu bisa merusak image &amp; karir atz. Amit-amit.,Sun Jan 19 11:14:04 +0000 2025
2025-01-01,2025-01-31,"@tanyarlfes Kalo km cwe dan dari segi materi, gaji km 10 jt minimal dia 9 atau lebih, kalau dia umr jadi benalu bakalan, mau kerja keras kek apa tetap ai di sekitaran situ gajih nya. Apalagi kerja diperusahaan yg gada kejelasan jenjang karir",Fri Jan 17 23:34:53 +0000 2025
2025-01-01,2025-01-31,"Gabung di #JuaraGCP untuk mendalami lab AI/ML &amp; menangani proyek dunia nyata, berjejaring dengan para pakar industri, dan gali potensi karir Anda. Menangkan hadiah menarik sambil belajar yuk!  ✍️ Daftar disini → https://t.co/bqt2fPYyKK 🗓️ Mulai 31 Januari 2025! https://t.co/X6AIRqLGT2",Fri Jan 17 04:00:00 +0000 2025
2025-01-01,2025-01-31,"gw udah di posisi pengen ngelempar pigura ke bapak2 yg bilang gambar gw buatan AI 🙂  turns out nih bapak2 ajak ngobrol w dengan antusias dan akhirnya kita sharing cerita soal karir, pengalaman hidup, dsb wkwk Maha Suci Allah membolak balikkan hati manusia dengan mudahnya🤲",Thu Jan 16 11:14:16 +0000 2025
2025-01-01,2025-01-31,https://t.co/7vC0zQmaz1  Persiapan untuk mahasiswa menyongsong masa depan.. Salah satu karir masa depan adalah Human AI Interaction Specialist.. Yu bersiap..,Thu Jan 16 03:52:53 +0000 2025
2025-01-01,2025-01-31,https://t.co/ykJIFQTtTn  Persiapan untuk mahasiswa menyongsong masa depan.. Salah satu karir masa depan adalah Human AI Interaction Specialist.. Yu bersiap..,Thu Jan 16 03:52:25 +0000 2025
2025-01-01,2025-01-31,Lowongan Kerja PT Aicha Food Indonesia (Ai-CHA)  1.⁠ ⁠Store Crew 2.⁠ ⁠Staff Full Time  Domisili Purwokerto dan sekitarnya Selengkapnya di: https://t.co/T1neHX5VPG,Thu Jan 16 00:07:30 +0000 2025
2025-01-01,2025-01-31,"Kebanyakan fresh graduate terlalu fokus ke Excel, AI, Data Analyst, Coding.  Sampe lupa Leadership, Communication, Empathy, &amp; Networking juga penting 🤷🏼",Sun Jan 26 16:17:37 +0000 2025
2025-01-01,2025-01-31,"Jika kalian mempunyai: ✅Pemahaman yg kuat tentang AI &amp; #DeFi, mengetahui tren baru di ruang yg baru lahir ini ✅Pengalaman sebelumnya dg proyek DeFi dan/atau AI ✅Pengalaman menganalisis &amp; menilai data pasar  Lowongan kerja dari @AvaLabs ini patut kalian coba!  #Avalanche #AVAX",Wed Jan 15 13:36:12 +0000 2025
2025-01-01,2025-01-31,Siaga! Perkembangan AI Picu Penurunan Lowongan Kerja Massal https://t.co/VEKUCkwEBv,Fri Jan 10 03:54:48 +0000 2025
2025-01-01,2025-01-31,"lowongan kerja plus need mandarin speaker tpi gaji under 5 jt tuh gimana konsepnya mas bro... lukh pikir ngomong cuma modal xie xie ni ai wo ma kah kocak, berenti aja jadi perusahaan trus ganti jadi tim emyu",Thu Jan 09 05:11:27 +0000 2025
2025-01-01,2025-01-31,"Lowongan Kerja Sebagai System Analyst, Software Developer, QA/Tester, IT Support, Sales &amp; Marketing, AI Specialist dan IOT Engineer untuk PT Dimata Sora Jayate Penempatan di Denpasar #lokerbali #lokerdenpasar https://t.co/Xf5o89AdxK",Mon Jan 06 03:37:43 +0000 2025
2025-01-01,2025-01-31,"AI Gantikan 83 Juta Pekerjaan, Profesi Desainer Grafis dan Akuntan Mulai Hilang 2030  https://t.co/fjR5VBPugm",Thu Jan 30 03:45:00 +0000 2025
2025-01-01,2025-01-31,"AI Gantikan 83 Juta Pekerjaan, Profesi Desainer Grafis dan Akuntan Mulai Hilang 2030 https://t.co/fjR5VBPugm",Wed Jan 29 12:30:00 +0000 2025
2025-01-01,2025-01-31,"@fluffdoyoung Wah, film horor 2025? Semoga AI kita di #PublicAI bisa bantu bikin ending yang lebih baik! Siapa tahu bisa jadi penulis naskah horor juga! 😄👻",Wed Jan 29 10:48:14 +0000 2025
2025-01-01,2025-01-31,"@kevinroose Bisa jadi rasanya kayak dipinjamkan buku tanpa izin, eh tiba-tiba jadi bestseller! 😂 Dengan #PublicAI, kita bisa jadi penulis cerita AI kita sendiri!",Wed Jan 29 09:01:46 +0000 2025
2025-01-01,2025-01-31,"Well, gue bisa bilang DeepSeek ini gokil banget…! AI dan perkembangan makin ngeri, sumpah, parah… Ini jelas ancaman bagi penulis dan jurnalis ‘medioker’ yg kering dalam imajinasi. Tapi, bagi penulis/jurnalis yg punya kekayaan imajinatif, itu sebuah mitra kompetisi yg berbobot.",Tue Jan 28 23:09:05 +0000 2025
2025-01-01,2025-01-31,Guys aku mau nanya serius nih hehehehe karena banyak dari kalian yang desainer grafis/ilustrator/penulis hehehe  Sikap kalian sama AI ini gimana? Dan kalo semisal ada rumah produksi secara terang2an bilang ‘ini bikin karya dengan bantuan AI’ reaksi kalian akan gimana?,Tue Jan 28 02:39:26 +0000 2025
2025-01-01,2025-01-31,Orang indo kenapa masih banyak bgt sih yg kayak gini? Copy produknya orang lain. Tracing karya orang lain. Pake AI dan dijual??? Bener2 desainer di sini ga ada harganya 😔,Mon Jan 27 23:16:02 +0000 2025
2025-01-01,2025-01-31,"Efek kmrn ngomongin penerbitan buku di negara ini seharian tt penulis terkenal *bkn berpengaruh ya, terkenal aja* nggak takut buat terang2an pakek ghost writer/ co-author yg gak ditulis di cover, gak kaget klo penulis baru berani pakek AI klaim as their writing, no research jg.",Mon Jan 27 02:48:29 +0000 2025
2025-01-01,2025-01-31,Aplikasi/tools desain yang pakek Ai buat mempercepat kerjaan desainer apaan yak,Sat Jan 25 09:42:29 +0000 2025
2025-01-01,2025-01-31,"Panel Diskusi: Etika Kreasi di Era Digital: Diskusi Seni, AI, dan Kerja Kreatif di TIM Jakarta   https://t.co/DnoZst8DTQ lewat @tribunnews",Sat Jan 25 02:01:18 +0000 2025
2025-01-01,2025-01-31,AI untuk memenuhi syarat sebagai penulis resep profesional?,Fri Jan 24 23:03:23 +0000 2025
2025-01-01,2025-01-31,"Ada yg mengira menulis menggunakan bahasa baku = Ai, chat gpt, agak sad, sih. Padahal jauh sebelum nulis di wp, banyak teman penulis yg nulis bahasa baku, salah satunya saya, sebelum masuk dunia wp, berkecimpung di dunia Fanfiction Net yg mayoritas tulisannya baku /wp/ https://t.co/KVuNX2hmaB",Fri Jan 24 17:50:14 +0000 2025
2025-01-01,2025-01-31,"guys cara biar tau penulis yg nulis cerita /wp/ pake ai sama yg engga pake ai ntu gmn ya? kalo soal pake ""aku-kau"" trs bahasanya baku aku sering bgt nemu cerita latar luar negeri tulisannya baku, apa smua cerita baku termasuk karya ai? mohon jawabannya 😔",Fri Jan 24 15:55:23 +0000 2025
2025-01-01,2025-01-31,"dear moots kalau dari kalian masih ada yang mewajarkan penggunaan ai bahkan untuk meme atau sejenisnya dan justru menghina seniman atau desainer yang mengingatkan, tolong bub akunku😊😊🙏 penggunaan ai untuk kesehatan dan seni itu berbeda jadi aku harap kalian bisa bijak",Thu Jan 23 12:42:00 +0000 2025
2025-01-01,2025-01-31,"@shfffra Ga cocok keknya analoginya ca.  Kalo casenya didesain/gambar, AI mah harusnya emang ditolak dan desainer emang harus marah karena kerja AI yaa maling gambar para artist/desainer yang udah tersebar diinternet.  #TolakGambarAI https://t.co/vPhkWrWjlP",Thu Jan 23 12:24:16 +0000 2025
2025-01-01,2025-01-31,@Bicaasaaal @Teramat_ @lemonsstah__ Klo pake kata2 kok penulis gak ngamuk? Pake AI tukang gambar yg ngamuk 😂,Wed Jan 22 13:13:41 +0000 2025
2025-01-01,2025-01-31,"instead of developing AI untuk takeover bidang2 kerja yang masih amat memerlukan sensitiviti manusia macam bidang kerja kreatif, why not kita segerakan development AI untuk ambil alih bidang2 kerja yang banyak terlibat dgn corruption, macam pentadbiran negara antaranya, kan ?",Wed Jan 22 08:22:25 +0000 2025
2025-02-01,2025-02-28,Pasca pandemik 2020 - 2022 .  Kemanakah hala tuju kerajaan dalam agenda digital / artificial intelligence.   Sampai sekarang tak tahu . Peralihan pekerjaan. Lay off pekerja 2025 - 2030 .   Isu pendidikan yang tak ada kena mengena langsung dengan AI dan industri pekerjaan.,Thu Feb 27 22:59:54 +0000 2025
2025-02-01,2025-02-28,"Hong Kong, Suarathailand- Hong Kong bermaksud memangkas pengeluaran dengan memangkas 10.000 pekerjaan pegawai negeri dalam upaya untuk mengendalikan defisit yang meningkat...  Baca selengkapnya: https://t.co/pKHPrIvQFh https://t.co/mrvPeZm8Gu",Thu Feb 27 22:50:04 +0000 2025
2025-02-01,2025-02-28,@Strategi_Bisnis AI akan merebut semua pekerjaan manusia karna AI lebih menguntungkan bagi perusahaan namun tidak menguntungkan secara makroekonomi. Hal ini karna pengangguran mengakibatkan turunnya daya beli masyarakat. Solusinya mungkin semua perusahaan akan dimiliki secara kolektif dimana-,Thu Feb 27 22:33:59 +0000 2025
2025-02-01,2025-02-28,"AI &amp; robot lebih cerdas, lebih cepat, dan gak butuh cuti. Mereka kerja 24/7 tanpa gaji, tanpa protes.",Thu Feb 27 19:11:00 +0000 2025
2025-02-01,2025-02-28,Kemenkes dan https://t.co/brjAR2wKSF Jalin Kerja Sama Deteksi Tuberkulosis https://t.co/QVz6tP4D39,Thu Feb 27 16:53:09 +0000 2025
2025-02-01,2025-02-28,"@kemdigital_gov @GobindSinghDeo @WilsonUgak216 @FabianBigar @JDigitalNegara Mantap nih, semoga sektor awam makin maju dengan adopsi AI! 👍 Biar makin jago, cobain deh @asistenai, AI Indonesia yang bisa bantu kamu kerja lebih cepat dan efisien! #AsistenAI",Thu Feb 27 16:36:54 +0000 2025
2025-02-01,2025-02-28,"AI sudah bisa mengambil alih pekerjaan manusia, dampaknya sudah terasa https://t.co/0RHtfEOD9t",Thu Feb 27 16:13:46 +0000 2025
2025-02-01,2025-02-28,@juve_mars90228 @tanyakanrl sebuah profesi yg ga bisa dgnti sm AI yoo ora jaa😅😅,Thu Feb 27 15:58:23 +0000 2025
2025-02-01,2025-02-28,"🚀 AI TANPA BATAS untuk semua kebutuhan akademik &amp; kerja kamu! ✨ Dari bikin proposal, skripsi, analisa data, sampai coding, semuanya bisa lebih mudah dengan https://t.co/3J8XPpnsqc! 📚💡 💰 Mulai dari 49K/Bln aja!  Siap jadi lebih produktif? Yuk, coba sekarang! 🔥  #TugasAI https://t.co/SH1LWJnrNr",Thu Feb 27 15:46:48 +0000 2025
2025-02-01,2025-02-28,HAHAHA REAL I PAKE AI nya kaka buat nelusuk ni org dimana dan gue cari dari hongdae &gt; gangnam &gt; myeongdong &gt; city hall ampe nuna ya ty ikutan. bikin ga fokus kerja @asyhjw biar w tarik ketmu ty bener bener se frustasi itu Ahahaha bengek https://t.co/Me3krxdMo8,Thu Feb 27 15:25:06 +0000 2025
2025-02-01,2025-02-28,#RilisSehat  Kemenkes dan https://t.co/maERGdvT81 Jalin Kerja Sama Pemanfaatan Kecerdasan Buatan dalam Deteksi TB @KemenkesRI   https://t.co/PUOZQSd1VD https://t.co/7iaP5UPp8x,Thu Feb 27 15:07:00 +0000 2025
2025-02-01,2025-02-28,"@AsahPolaPikir Klo kyk gini teknisi masih bisa kerja buat maintenance alat, cuma tenaga produksi yg bakal hilang, pengangguran makin banyak klo semua serba robot &amp; ai",Thu Feb 27 14:47:05 +0000 2025
2025-02-01,2025-02-28,"hoyong naros  euy ka org nu kerja di perusahaan swasta, ai bonus ti perusahaan teh suka ada itungan tetap gak? Atawa sakumaha perusahaan we ngasih sabaraha wae?",Thu Feb 27 14:30:33 +0000 2025
2025-02-01,2025-02-28,"Dari puluhan software yg saya coba untuk mendukung kerja akademik (literature review, reference, paper writing, dll.), tools ini yg paling legit:  - Writing: jenni .ai - Reference: elicit .com - Review: litmaps .com - Reading: notebooklm .google - Data: exa .ai  + ini semua 👇🏻 https://t.co/xQVwI60MtW",Thu Feb 27 14:00:54 +0000 2025
2025-02-01,2025-02-28,"Ntah knp gw masih agak skeptis pekerjaan kreatif diganti sm AI. Bukan krn mereka kurang pinter tp yg manusia related itu kompleks bgt,,, apalagi design kan aslinya problem solver,,,,, ada berbagai macam solusi utk 1 masalah",Thu Feb 27 13:19:28 +0000 2025
2025-02-01,2025-02-28,"Work! Tadi minta AI buat perbandingan ini, valid ga ya? Kalo misal ada kesempatan, baiknya merantau ke negara mana buat kerja? Khususnya untuk lulusan komunikasi yg punya pengalaman digimar. https://t.co/mVFTNBYGlJ",Thu Feb 27 12:45:22 +0000 2025
2025-02-01,2025-02-28,"Di Parlimen hari ini mengajukan soalan berkenaan kecerdasan buatan (AI) kepada Menteri Digital, YB Gobind Singh Deo. Alhamdulillah, seiring perkembangan AI, Malaysia kini beradaptasi dengan baik dalam era Kecerdasan Buatan (AI), namun trend pekerjaan turut berubah cepat seiring dengan perubahan teknologi yang mempengaruhi cara kerja dan memerlukan adaptasi yang cepat.  Soalan saya kepada YB Gobind, bagaimana AI mampu menjadi pelengkap yang lebih jitu dan berkesan dalam urusan seharian dan siapakah yang akan menyusun dan memastikan koordinasi setiap kementerian agar penggunaan AI dapat dioptimumkan tanpa meninggalkan impak buruk terhadap tenaga kerja.   #KitaSelangor  #Gombak",Thu Feb 27 12:41:57 +0000 2025
2025-02-01,2025-02-28,Pemerintah Hong Kong berencana melakukan pemutusan hubungan kerja (PHK) terhadap 10.000 pegawai negeri sipil (PNS) sebagai langkah untuk memangkas pengeluaran negara. https://t.co/XtmyiPSUDc,Thu Feb 27 04:49:23 +0000 2025
2025-02-01,2025-02-28,Google PHK Karyawan di Divisi Cloud untuk Fokus pada AI  https://t.co/kG5UQ6bdWr,Thu Feb 27 01:13:45 +0000 2025
2025-02-01,2025-02-28,DBS PHK 4.000 Karyawan Imbas Perkembangan AI  Source: CNN Indonesia  https://t.co/w3XCYHOVXO,Wed Feb 26 21:50:08 +0000 2025
2025-02-01,2025-02-28,"Bank Singapore berencana akan memaksimalkan AI robot.  Artinya bakalan ada PHK.   Artinya ga perlu lagi banyak manusia bekerja.   Manusia hanya main, belajar dan ibadah saja.   Income dari AI dipajakin untuk kemaslahatan umat manusia. https://t.co/p5gZcu4ubw",Wed Feb 26 05:49:42 +0000 2025
2025-02-01,2025-02-28,DBS PHK 4.000 Karyawan Imbas Perkembangan AI https://t.co/DyA4J4MV9a,Wed Feb 26 03:43:53 +0000 2025
2025-02-01,2025-02-28,"HOAX. efisiensi tdk ada hubungannya dg PHK/pemecatan, AC &amp; WIFI krn yg di efisiensi pemerintah dana 'foya2' PNS. Hati2 narasi para PNS/ASN",Tue Feb 25 23:10:28 +0000 2025
2025-02-01,2025-02-28,DBS PHK 4.000 Karyawan Imbas Perkembangan AI https://t.co/yX7bEHjytg,Tue Feb 25 11:41:17 +0000 2025
2025-02-01,2025-02-28,"DBS Group, bank terbesar di Asia Tenggara, berencana melakukan pemutusan hubungan kerja (PHK) terhadap 4.000 karyawan dalam tiga tahun ke depan.  ~SA #PHK #DBSGroup https://t.co/4QZDhXm8PA",Tue Feb 25 06:28:56 +0000 2025
2025-02-01,2025-02-28,"@prodNURULS @jurnSANA Jangan dong dipecat Ai, saya pusing kalo ga ada nurul loh",Mon Feb 24 10:47:45 +0000 2025
2025-02-01,2025-02-28,"Banyak Orang Takut PHK Massal Gara-garai AI, Bos BUMN Bilang Begini https://t.co/rJs3vKK5C1",Fri Feb 21 12:26:34 +0000 2025
2025-02-01,2025-02-28,"@NOTASLIMBOY Kebablasan ni orang, yg mereka demo itu kan SISTEM. Mau lu kerja tunggat tunggit buat beli Bitcoint dan AI yg lu agung2 kan itu juga ga bakal ke beli, mau lu belajar buat memperhebat skill lu ga bakal di beli juga jasa lu ama org karna daya beli di indo rendah!! Dan banyak phk!",Fri Feb 21 09:05:30 +0000 2025
2025-02-01,2025-02-28,"@tham878 Kebablasan ni orang, yg mereka demo itu kan SISTEM. Mau lu kerja tunggat tunggit buat beli Bitcoint dan AI yg lu agung2 kan itu juga ga bakal ke beli, mau lu belajar buat memperhebat skill lu ga bakal di beli juga jasa lu ama org karna daya beli di indo rendah!! Dan banyak phk!",Fri Feb 21 09:05:05 +0000 2025
2025-02-01,2025-02-28,Meta PHK sampai 3.600 karyawannya karena AI 😱  Tonton sampe habis buat tau lengkapnya!  #phk #meta #MarkZuckerberg #ai #ArtificialIntelligence #beritateknologi #work https://t.co/WxZtZRfpbz,Thu Feb 20 10:23:13 +0000 2025
2025-02-01,2025-02-28,"@Dedirs93 @PSSI Ai dia saha kontol? Ges ai ker nganggur mah mening ka kebon, sampe cabutan tuh lah",Thu Feb 27 19:10:09 +0000 2025
2025-02-01,2025-02-28,"@Ai_yumePlaces Yaudah, ak masih ada oc yg lagi nganggur",Thu Feb 27 14:00:18 +0000 2025
2025-02-01,2025-02-28,@Atuung95 kalau ai menang banyak deh pengangguran,Thu Feb 27 09:56:52 +0000 2025
2025-02-01,2025-02-28,"@moyalyubov7 Ah,  yg namanya netizen pun, banyak yg gak cocok antara profil dan foto PP dgn realitanya  Ada yg namanya cewe cantik, fotonya cantik (hasil generasi AI), ternyata dibaliknya cuma cowok pemuda pengangguran item dekil kurus yg galaknya hanya bisa di medsos  nampak semua cuma citra",Thu Feb 27 09:54:05 +0000 2025
2025-02-01,2025-02-28,"GL semua kena reject ni bukan nya fully assessment by human sangat, mostly by AI. Kenapa doctor2 yg well experienced dah resign kkm ni tak nak kerja masuk insurance company bagi thorough medical input, pejadah AI yg menentukan kesihatan pesakit.",Thu Feb 27 08:30:22 +0000 2025
2025-02-01,2025-02-28,"@GrabMY g mampus, in app ai, dm ai, suruh CEO kau resign ganti dgn ai jelah babi",Thu Feb 27 07:45:02 +0000 2025
2025-02-01,2025-02-28,"Hebat ini si Thariq. Mau aja ngeladenin respon byk org atas kebodohan yg dirinya umbar, dan kyk gk pernah lelah. Ini makhluk nganggur, apa jangan2 dia adalah sm kyk PPnya: robot AI?",Thu Feb 27 06:40:18 +0000 2025
2025-02-01,2025-02-28,"And bila dah ready nak resign, baru boleh start jobhunting. Kalau risau kena scam ke apa ke, boleh gunakan platform Maukerja.  Caranya drop je resume kat sini, dan nanti AI akan tolong kau carikan kerja. Drop kat sini: https://t.co/c85YyRroin  Masih belum terlewat gais 🫰🏻",Thu Feb 27 06:10:13 +0000 2025
2025-02-01,2025-02-28,"Aku dah tak kerja situ pun aku diganggu dengan kerja kerja aku yang dekat situ hahahahaha penat aku tot, centu je dibuatnya. Silap la aku tak buat hitam putih tot tu, tapi apa guna aku explain satu satu kalau tak ada progress pun dari hari aku resign.",Thu Feb 27 03:49:06 +0000 2025
2025-02-01,2025-02-28,"Ai, saya mau resign dulu",Wed Feb 26 02:12:26 +0000 2025
2025-02-01,2025-02-28,"@Antatochrist @touslesputes @PT_Transjakarta @BuswayFansC @txttransportasi bukan anjir, lack of empathy bikin pikiran lo sempit. satu ekosistem kolaps apa gak bikin kolam lain keruh?  SDM manusia kita belum fully develop lu udah mau normalisasi AI di mana2? what do you get from that? angka pengangguran meningkat? daya beli masy. rendah?",Tue Feb 25 16:50:14 +0000 2025
2025-02-01,2025-02-28,@LiamMoyes16 @RobiGusman88 @BlueHooligan___ Ah duka palebah dinya na mah 😂iyeu mah pengalaman bbtrn bnr² menta balik dei hyg d penjara 🤣da diditumah boga gawean cnh wkwk ai bebas jd pengangguran 😂ku alusna teh bsa nganafkahan pamajikana keur d Jero tahanan tempo kaluar teboga gawe an wkwkw,Tue Feb 25 16:00:39 +0000 2025
